"B19013_001E","enrollment","FourYrDrop_Campus","FourYrGrad_Campus","CollegeReady_Math_Campus","CollegeReady_Reading_Campus","Attendance_All","Year","CNTYNAME","NAME"
49479,219,0.051,0.933,0.42,0.46,0.937,2014,"GARZA","Garza County, Texas"
48508,218,0.06,0.9,0.72,0.583,0.94,2015,"GARZA","Garza County, Texas"
52708,209,0.063,0.898,0.327,0.184,0.945,2016,"GARZA","Garza County, Texas"
53832,222,0.02,0.98,0.352,0.519,0.942,2017,"GARZA","Garza County, Texas"
55039,212,0.036,0.946,0.935,0.63,0.945,2018,"GARZA","Garza County, Texas"
49627,209,0,1,0.933,0.667,0.938,2019,"GARZA","Garza County, Texas"
52682,400.666666666667,0.003,0.934,0.745,0.74,0.930666666666667,2010,"GILLESPIE","Gillespie County, Texas"
54843,392,0.017,0.967,0.815,0.71,0.946333333333333,2011,"GILLESPIE","Gillespie County, Texas"
55017,406,0.00666666666666667,0.965666666666667,0.63,0.626666666666667,0.958666666666667,2012,"GILLESPIE","Gillespie County, Texas"
53668,391.333333333333,0.0303333333333333,0.904,0.62,0.593333333333333,0.901,2013,"GILLESPIE","Gillespie County, Texas"
52414,396.666666666667,0.0413333333333333,0.934666666666667,0.47,0.365,0.881,2014,"GILLESPIE","Gillespie County, Texas"
54859,397.666666666667,0.0713333333333333,0.878,0.5735,0.4775,0.864,2015,"GILLESPIE","Gillespie County, Texas"
55850,399,0.1,0.853666666666667,0.369,0.242666666666667,0.849666666666667,2016,"GILLESPIE","Gillespie County, Texas"
56267,402.666666666667,0.0636666666666667,0.84,0.484333333333333,0.295666666666667,0.892666666666667,2017,"GILLESPIE","Gillespie County, Texas"
58325,401.333333333333,0.014,0.893,0.468,0.315333333333333,0.877333333333333,2018,"GILLESPIE","Gillespie County, Texas"
59155,394.333333333333,0.012,0.925,0.532666666666667,0.311333333333333,0.886333333333333,2019,"GILLESPIE","Gillespie County, Texas"
51786,210.5,0.008,0.984,0.71,0.76,0.9385,2010,"GOLIAD","Goliad County, Texas"
51389,415,0.011,0.989,0.74,0.58,0.472,2011,"GOLIAD","Goliad County, Texas"
50635,201.5,0.009,0.983,0.62,0.81,0.957,2012,"GOLIAD","Goliad County, Texas"
50923,412,0.012,0.977,0.69,0.64,0.955,2013,"GOLIAD","Goliad County, Texas"
49702,397,0.031,0.969,0.54,0.46,0.953,2014,"GOLIAD","Goliad County, Texas"
51226,406,0,0.99,0.307,0.263,0.957,2015,"GOLIAD","Goliad County, Texas"
54375,407,0,0.99,0.415,0.368,0.959,2016,"GOLIAD","Goliad County, Texas"
56737,417,0.009,0.981,0.598,0.448,0.957,2017,"GOLIAD","Goliad County, Texas"
60492,405,0,0.988,0.684,0.51,0.954,2018,"GOLIAD","Goliad County, Texas"
60690,385,0,0.99,0.654,0.433,0.948,2019,"GOLIAD","Goliad County, Texas"
37094,312.333333333333,0.02,0.9035,0.64,0.65,0.9475,2010,"GONZALES","Gonzales County, Texas"
38623,476,0.014,0.921,0.675,0.455,0.947,2011,"GONZALES","Gonzales County, Texas"
39115,479.5,0.0105,0.9675,0.505,0.705,0.9495,2012,"GONZALES","Gonzales County, Texas"
39248,485,0.057,0.91,0.52,0.515,0.9445,2013,"GONZALES","Gonzales County, Texas"
41263,323,0.033,0.933,0.445,0.37,0.9465,2014,"GONZALES","Gonzales County, Texas"
42983,502.5,0.0655,0.9,0.2905,0.289,0.943,2015,"GONZALES","Gonzales County, Texas"
46630,544.5,0.0775,0.877,0.3085,0.2365,0.9455,2016,"GONZALES","Gonzales County, Texas"
47516,546.5,0.0285,0.9315,0.32,0.379,0.9405,2017,"GONZALES","Gonzales County, Texas"
53006,554,0.0415,0.947,0.301,0.261,0.9385,2018,"GONZALES","Gonzales County, Texas"
53577,563,0.0285,0.9505,0.3395,0.2245,0.937,2019,"GONZALES","Gonzales County, Texas"
40442,475.5,0,0.8145,0.38,0.28,0.8555,2010,"GRAY","Gray County, Texas"
42845,492.5,0,0.797,0.285,0.475,0.855,2011,"GRAY","Gray County, Texas"
44455,483.5,0.018,0.8065,0.485,0.46,0.863,2012,"GRAY","Gray County, Texas"
43504,477.5,0.029,0.8245,0.605,0.495,0.881,2013,"GRAY","Gray County, Texas"
45179,496.5,0,0.8435,0.605,0.375,0.893,2014,"GRAY","Gray County, Texas"
43288,470,0.019,0.9075,0.484,0.257,0.872,2015,"GRAY","Gray County, Texas"
45264,473.5,0.0025,0.9095,0.2455,0.1785,0.8885,2016,"GRAY","Gray County, Texas"
48314,484,0.0075,0.907,0.372,0.347,0.896,2017,"GRAY","Gray County, Texas"
47170,498.5,0.0075,0.9215,0.627,0.554,0.952,2018,"GRAY","Gray County, Texas"
47952,1043,0.023,0.931,0.746,0.513,0.944,2019,"GRAY","Gray County, Texas"
46875,436.615384615385,0.0195384615384615,0.908230769230769,0.67,0.692307692307692,0.941230769230769,2010,"GRAYSON","Grayson County, Texas"
46993,439.384615384615,0.0196153846153846,0.921461538461538,0.671538461538462,0.643076923076923,0.944615384615385,2011,"GRAYSON","Grayson County, Texas"
46587,441.307692307692,0.0174615384615385,0.950230769230769,0.685384615384615,0.723076923076923,0.943538461538462,2012,"GRAYSON","Grayson County, Texas"
46429,443,0.023,0.931230769230769,0.713076923076923,0.653076923076923,0.941692307692308,2013,"GRAYSON","Grayson County, Texas"
47631,452.846153846154,0.0273846153846154,0.932692307692308,0.493846153846154,0.4,0.939230769230769,2014,"GRAYSON","Grayson County, Texas"
47952,462.538461538462,0.0198461538461538,0.940307692307692,0.486615384615385,0.407769230769231,0.934461538461538,2015,"GRAYSON","Grayson County, Texas"
50212,470.846153846154,0.0183846153846154,0.944230769230769,0.441384615384615,0.360307692307692,0.928461538461538,2016,"GRAYSON","Grayson County, Texas"
52683,481.923076923077,0.0349230769230769,0.918692307692308,0.467384615384615,0.382076923076923,0.927846153846154,2017,"GRAYSON","Grayson County, Texas"
54370,487.923076923077,0.0219230769230769,0.936846153846154,0.521384615384615,0.419461538461538,0.915923076923077,2018,"GRAYSON","Grayson County, Texas"
54815,489.769230769231,0.0374615384615385,0.922769230769231,0.539769230769231,0.427,0.923846153846154,2019,"GRAYSON","Grayson County, Texas"
43367,579,0.046875,0.919,0.541,0.616,0.938111111111111,2010,"GREGG","Gregg County, Texas"
44608,578.818181818182,0.042375,0.919125,0.667,0.529,0.9279,2011,"GREGG","Gregg County, Texas"
45233,642.9,0.043625,0.91825,0.616,0.719,0.9282,2012,"GREGG","Gregg County, Texas"
45525,632.4,0.029625,0.95125,0.621,0.585,0.9374,2013,"GREGG","Gregg County, Texas"
46391,647.7,0.0542,0.8864,0.366666666666667,0.261111111111111,0.9364,2014,"GREGG","Gregg County, Texas"
47639,660,0.0645,0.8845,0.4768,0.3502,0.9377,2015,"GREGG","Gregg County, Texas"
47140,672.3,0.0611,0.8951,0.3737,0.2825,0.9414,2016,"GREGG","Gregg County, Texas"
47970,665.8,0.0631,0.8962,0.4027,0.3122,0.9418,2017,"GREGG","Gregg County, Texas"
49287,665,0.0507,0.9126,0.456,0.3462,0.9414,2018,"GREGG","Gregg County, Texas"
50180,677.3,0.021,0.9427,0.483222222222222,0.386333333333333,0.959888888888889,2019,"GREGG","Gregg County, Texas"
39429,778,0.043,0.856,0.52,0.62,0.946,2010,"GRIMES","Grimes County, Texas"
40509,739,0.057,0.83,0.54,0.57,0.955,2011,"GRIMES","Grimes County, Texas"
43810,738,0.031,0.888,0.6,0.57,0.952,2012,"GRIMES","Grimes County, Texas"
43994,375.5,0.035,0.919,0.325,0.295,0.947,2013,"GRIMES","Grimes County, Texas"
46652,374.5,0.042,0.928,0.23,0.15,0.9265,2014,"GRIMES","Grimes County, Texas"
46195,390.5,0.061,0.89,0.3285,0.2085,0.908,2015,"GRIMES","Grimes County, Texas"
47839,401.5,0.043,0.925,0.227,0.121,0.897,2016,"GRIMES","Grimes County, Texas"
49745,400.5,0.037,0.8285,0.2465,0.1115,0.9035,2017,"GRIMES","Grimes County, Texas"
50298,421.5,0.012,0.8395,0.3245,0.185,0.8575,2018,"GRIMES","Grimes County, Texas"
52913,409.5,0.0835,0.812,0.2525,0.1775,0.745,2019,"GRIMES","Grimes County, Texas"
61274,966.285714285714,0.0337142857142857,0.907285714285714,0.752,0.738,0.914571428571429,2010,"GUADALUPE","Guadalupe County, Texas"
61608,1002.71428571429,0.0254285714285714,0.915571428571429,0.656666666666667,0.601666666666667,0.925571428571429,2011,"GUADALUPE","Guadalupe County, Texas"
63889,1018,0.0174285714285714,0.928714285714286,0.672857142857143,0.708571428571429,0.929857142857143,2012,"GUADALUPE","Guadalupe County, Texas"
61958,1054.42857142857,0.0224285714285714,0.932285714285714,0.664285714285714,0.61,0.933,2013,"GUADALUPE","Guadalupe County, Texas"
62412,1098.42857142857,0.0182857142857143,0.917714285714286,0.432857142857143,0.312857142857143,0.927857142857143,2014,"GUADALUPE","Guadalupe County, Texas"
62420,1132.57142857143,0.012,0.945428571428572,0.544428571428571,0.409857142857143,0.923142857142857,2015,"GUADALUPE","Guadalupe County, Texas"
64599,1162,0.0144285714285714,0.937857142857143,0.500428571428571,0.331714285714286,0.921142857142857,2016,"GUADALUPE","Guadalupe County, Texas"
66187,1172.57142857143,0.0154285714285714,0.945142857142857,0.573142857142857,0.387857142857143,0.927857142857143,2017,"GUADALUPE","Guadalupe County, Texas"
70931,1191.71428571429,0.0122857142857143,0.945571428571429,0.564285714285714,0.358428571428571,0.923571428571429,2018,"GUADALUPE","Guadalupe County, Texas"
74496,1193,0.0122857142857143,0.93,0.584714285714286,0.414142857142857,0.920285714285714,2019,"GUADALUPE","Guadalupe County, Texas"
36509,362.4,0.10825,0.81275,0.645,0.615,0.8946,2010,"HALE","Hale County, Texas"
39335,361,0.091,0.855,0.575,0.5175,0.9094,2011,"HALE","Hale County, Texas"
40521,363,0.04125,0.8785,0.5625,0.6375,0.916,2012,"HALE","Hale County, Texas"
41191,367,0.067,0.8805,0.6625,0.575,0.9116,2013,"HALE","Hale County, Texas"
42303,367.2,0.08275,0.8975,0.36,0.335,0.9092,2014,"HALE","Hale County, Texas"
43375,379.2,0.0725,0.907,0.3235,0.2815,0.905,2015,"HALE","Hale County, Texas"
44995,388,0.09175,0.86225,0.56675,0.44225,0.9008,2016,"HALE","Hale County, Texas"
46012,378.2,0.05025,0.88575,0.758666666666667,0.543333333333333,0.918,2017,"HALE","Hale County, Texas"
47080,471.75,0.016,0.974666666666667,0.947,0.785666666666667,0.93525,2018,"HALE","Hale County, Texas"
48384,477.75,0.0276666666666667,0.952,0.907666666666667,0.843333333333333,0.92125,2019,"HALE","Hale County, Texas"
29219,149,0.029,0.971,0.81,0.69,0.959,2010,"HALL","Hall County, Texas"
32059,157,0,1,0.74,0.82,0.964,2011,"HALL","Hall County, Texas"
32097,149,0.029,0.971,0.78,0.7,0.958,2012,"HALL","Hall County, Texas"
33006,153,0,1,0.73,0.76,0.963,2013,"HALL","Hall County, Texas"
33205,143,0,0.978,0.14,0.17,0.963,2014,"HALL","Hall County, Texas"
30950,141,0,1,0.455,0.375,0.957,2015,"HALL","Hall County, Texas"
27244,145,0,1,0.091,0.136,0.959,2016,"HALL","Hall County, Texas"
31324,137,0.022,0.956,0.375,0.417,0.951,2017,"HALL","Hall County, Texas"
32921,152,0.077,0.885,0.385,0.026,0.948,2018,"HALL","Hall County, Texas"
34673,145,0,1,0.333,0.154,0.948,2019,"HALL","Hall County, Texas"
40808,209.5,0.05,0.919,0.69,0.74,0.9525,2010,"HAMILTON","Hamilton County, Texas"
40757,208,0.007,0.9385,0.645,0.51,0.9545,2011,"HAMILTON","Hamilton County, Texas"
39709,203.5,0.043,0.936,0.565,0.66,0.957,2012,"HAMILTON","Hamilton County, Texas"
40655,192,0.0225,0.9325,0.585,0.355,0.956,2013,"HAMILTON","Hamilton County, Texas"
42211,202.5,0.027,0.946,0.58,0.52,0.9585,2014,"HAMILTON","Hamilton County, Texas"
42432,192,0,0.964,0.495,0.436,0.9575,2015,"HAMILTON","Hamilton County, Texas"
45105,189.5,0.013,0.987,0.5425,0.4255,0.9545,2016,"HAMILTON","Hamilton County, Texas"
46611,201,0.04,0.9305,0.5,0.424,0.9615,2017,"HAMILTON","Hamilton County, Texas"
47500,199.5,0.0215,0.97,0.6025,0.3945,0.9555,2018,"HAMILTON","Hamilton County, Texas"
50825,180,0.0225,0.9775,0.679,0.5285,0.958,2019,"HAMILTON","Hamilton County, Texas"
52239,179.5,0,1,0.85,0.77,0.9775,2010,"HANSFORD","Hansford County, Texas"
52610,175,0,0.979,0.77,0.74,0.9785,2011,"HANSFORD","Hansford County, Texas"
49626,180.5,0,0.979,0.755,0.765,0.963,2012,"HANSFORD","Hansford County, Texas"
49150,180,0,1,0.675,0.695,0.955,2013,"HANSFORD","Hansford County, Texas"
46181,188.5,0,0.9835,0.255,0.245,0.9545,2014,"HANSFORD","Hansford County, Texas"
44219,196,0,1,0.3955,0.4135,0.964,2015,"HANSFORD","Hansford County, Texas"
41335,196.5,0,0.9855,0.3,0.248,0.9725,2016,"HANSFORD","Hansford County, Texas"
40678,199,0.0095,0.9815,0.7385,0.592,0.9705,2017,"HANSFORD","Hansford County, Texas"
39229,208,0,0.9815,0.791,0.748,0.972,2018,"HANSFORD","Hansford County, Texas"
38000,209,0,0.979,0.727,0.47,0.9675,2019,"HANSFORD","Hansford County, Texas"
36295,159,0,0.941,0.56,0.73,0.92,2010,"HARDEMAN","Hardeman County, Texas"
36568,153,0.079,0.921,0.79,0.59,0.943,2011,"HARDEMAN","Hardeman County, Texas"
35332,145,0.049,0.951,0.59,0.77,0.942,2012,"HARDEMAN","Hardeman County, Texas"
36377,157,0.031,0.938,0.57,0.66,0.947,2013,"HARDEMAN","Hardeman County, Texas"
37656,137,0.028,0.972,0.21,0.21,0.942,2014,"HARDEMAN","Hardeman County, Texas"
37174,151,0,1,0.542,0.519,0.958,2015,"HARDEMAN","Hardeman County, Texas"
35156,153,0,1,0.324,0.353,0.965,2016,"HARDEMAN","Hardeman County, Texas"
37995,155,0,1,0.5,0.35,0.969,2017,"HARDEMAN","Hardeman County, Texas"
42238,149,0.073,0.902,0.688,0.719,0.951,2018,"HARDEMAN","Hardeman County, Texas"
41859,162,0,0.946,0.636,0.394,0.944,2019,"HARDEMAN","Hardeman County, Texas"
52755,504.666666666667,0.0568,0.911,0.692,0.7,0.790333333333333,2010,"HARDIN","Hardin County, Texas"
54588,504.166666666667,0.0516,0.904,0.774,0.586,0.951,2011,"HARDIN","Hardin County, Texas"
54275,602,0.0274,0.9504,0.61,0.75,0.9494,2012,"HARDIN","Hardin County, Texas"
53013,600.4,0.0242,0.9522,0.662,0.69,0.791833333333333,2013,"HARDIN","Hardin County, Texas"
52438,619,0.0248,0.9418,0.472,0.37,0.791833333333333,2014,"HARDIN","Hardin County, Texas"
52614,517,0.0216,0.9566,0.521,0.444,0.9502,2015,"HARDIN","Hardin County, Texas"
54352,612,0.0264,0.9566,0.5218,0.4508,0.9506,2016,"HARDIN","Hardin County, Texas"
56131,610.6,0.027,0.9492,0.5756,0.4478,0.9504,2017,"HARDIN","Hardin County, Texas"
59105,519.5,0.0332,0.927,0.5372,0.3854,0.9446,2018,"HARDIN","Hardin County, Texas"
60339,639,0.0212,0.9442,0.4854,0.2542,0.9462,2019,"HARDIN","Hardin County, Texas"
51444,1457.52816901408,0.104451923076923,0.781625,0.599268292682927,0.570162601626016,0.888902985074627,2010,"HARRIS","Harris County, Texas"
52675,1448.0625,0.102805555555556,0.801564814814815,0.671129032258065,0.526532258064516,0.896735294117647,2011,"HARRIS","Harris County, Texas"
53160,1467.76551724138,0.0864324324324324,0.826783783783784,0.573688524590164,0.697459016393443,0.895757352941177,2012,"HARRIS","Harris County, Texas"
53137,1486.91724137931,0.0753761467889908,0.858788990825688,0.602539682539682,0.623730158730159,0.897837037037037,2013,"HARRIS","Harris County, Texas"
53822,1500.77027027027,0.0837217391304348,0.849739130434783,0.317322834645669,0.28421875,0.900404255319149,2014,"HARRIS","Harris County, Texas"
54457,1541.68918918919,0.0785897435897436,0.850769230769231,0.421425196850394,0.370244094488189,0.893556338028169,2015,"HARRIS","Harris County, Texas"
55584,1594.78767123288,0.0747565217391304,0.865730434782609,0.5180078125,0.4361328125,0.891421428571429,2016,"HARRIS","Harris County, Texas"
57791,1636.06338028169,0.0670569105691057,0.869617886178862,0.569544715447154,0.48349593495935,0.903313432835821,2017,"HARRIS","Harris County, Texas"
60146,1643.91240875912,0.0730813008130081,0.852447154471545,0.610081300813008,0.532073170731707,0.885338345864662,2018,"HARRIS","Harris County, Texas"
61705,1692.56296296296,0.076702479338843,0.877338842975207,0.584892561983471,0.493801652892562,0.907674418604651,2019,"HARRIS","Harris County, Texas"
44425,577.166666666667,0.0502,0.9212,0.646,0.628,0.941166666666667,2010,"HARRISON","Harrison County, Texas"
45357,567.5,0.038,0.9316,0.712,0.574,0.9488,2011,"HARRISON","Harrison County, Texas"
46718,677.2,0.0524,0.922,0.604,0.73,0.9528,2012,"HARRISON","Harrison County, Texas"
45675,701,0.0428,0.9344,0.702,0.712,0.9536,2013,"HARRISON","Harrison County, Texas"
46969,710.8,0.042,0.93,0.346,0.308,0.9542,2014,"HARRISON","Harrison County, Texas"
45974,736,0.0298,0.9484,0.3912,0.3092,0.948,2015,"HARRISON","Harrison County, Texas"
46230,737,0.0272,0.9538,0.3604,0.278,0.9474,2016,"HARRISON","Harrison County, Texas"
48644,734.4,0.0372,0.9456,0.416,0.298,0.945,2017,"HARRISON","Harrison County, Texas"
51202,737.4,0.047,0.943,0.4568,0.3224,0.9462,2018,"HARRISON","Harrison County, Texas"
52220,711.4,0.0514,0.9338,0.4078,0.2746,0.95,2019,"HARRISON","Harrison County, Texas"
35295,190,0.022,0.933,0.86,0.61,0.964,2010,"HASKELL","Haskell County, Texas"
39578,172,0.038,0.962,0.74,0.69,0.947,2011,"HASKELL","Haskell County, Texas"
40247,170,0,1,0.74,0.81,0.959,2012,"HASKELL","Haskell County, Texas"
36857,150,0.026,0.95,0.85,0.73,0.953,2013,"HASKELL","Haskell County, Texas"
42645,150,0.023,0.977,0.55,0.55,0.952,2014,"HASKELL","Haskell County, Texas"
39850,157,0,0.939,0.278,0.556,0.951,2015,"HASKELL","Haskell County, Texas"
41067,165,0,0.875,0.405,0.476,0.951,2016,"HASKELL","Haskell County, Texas"
43529,158,0.023,0.955,0.606,0.424,0.942,2017,"HASKELL","Haskell County, Texas"
46013,165,0,0.971,0.585,0.512,0.941,2018,"HASKELL","Haskell County, Texas"
40313,168,0.05,0.95,0.676,0.541,0.948,2019,"HASKELL","Haskell County, Texas"
56353,1025,0.0547142857142857,0.809142857142857,0.611428571428571,0.664285714285714,0.927875,2010,"HAYS","Hays County, Texas"
58247,1056.875,0.0468571428571429,0.845428571428571,0.71,0.614285714285714,0.92725,2011,"HAYS","Hays County, Texas"
57834,1080.125,0.0535714285714286,0.875571428571429,0.674285714285714,0.715714285714286,0.819625,2012,"HAYS","Hays County, Texas"
58651,1122.875,0.0444285714285714,0.871857142857143,0.687142857142857,0.67,0.93475,2013,"HAYS","Hays County, Texas"
58878,1173.375,0.0437142857142857,0.910428571428571,0.508571428571429,0.417142857142857,0.816625,2014,"HAYS","Hays County, Texas"
58583,1241.75,0.0392857142857143,0.902571428571429,0.621142857142857,0.516285714285714,0.809125,2015,"HAYS","Hays County, Texas"
60495,1296.75,0.0434285714285714,0.898,0.568285714285714,0.412285714285714,0.920428571428571,2016,"HAYS","Hays County, Texas"
62815,1536.28571428571,0.0754285714285714,0.861857142857143,0.573142857142857,0.405,0.912571428571429,2017,"HAYS","Hays County, Texas"
65935,1571.85714285714,0.0472857142857143,0.905428571428571,0.594142857142857,0.422,0.914714285714286,2018,"HAYS","Hays County, Texas"
68717,1470.28571428571,0.0531428571428571,0.888285714285714,0.552285714285714,0.372142857142857,0.914285714285714,2019,"HAYS","Hays County, Texas"
62159,205,0.028,0.972,0.65,0.76,0.97,2010,"HEMPHILL","Hemphill County, Texas"
54360,206,0.038,0.942,0.87,0.79,0.971,2011,"HEMPHILL","Hemphill County, Texas"
53295,205,0.049,0.934,0.8,0.84,0.972,2012,"HEMPHILL","Hemphill County, Texas"
56379,211,0.102,0.898,0.74,0.74,0.964,2013,"HEMPHILL","Hemphill County, Texas"
58281,252,0.102,0.808,0.48,0.38,0.961,2014,"HEMPHILL","Hemphill County, Texas"
62813,270,0.044,0.894,0.356,0.267,0.974,2015,"HEMPHILL","Hemphill County, Texas"
67773,296,0.132,0.836,0.456,0.471,0.972,2016,"HEMPHILL","Hemphill County, Texas"
68679,280,0.016,0.984,0.7,0.625,0.97,2017,"HEMPHILL","Hemphill County, Texas"
63778,267,0.012,0.988,0.833,0.697,0.971,2018,"HEMPHILL","Hemphill County, Texas"
70625,264,0.015,0.97,0.739,0.681,0.967,2019,"HEMPHILL","Hemphill County, Texas"
39779,313.777777777778,0.02,0.829625,0.611428571428571,0.591428571428571,0.923888888888889,2010,"HENDERSON","Henderson County, Texas"
41242,306.555555555556,0.0305,0.94575,0.578571428571429,0.46125,0.915444444444445,2011,"HENDERSON","Henderson County, Texas"
41100,311.333333333333,0.073,0.860444444444444,0.428888888888889,0.452222222222222,0.821444444444444,2012,"HENDERSON","Henderson County, Texas"
40900,316.888888888889,0.0787777777777778,0.866222222222222,0.43,0.417142857142857,0.817,2013,"HENDERSON","Henderson County, Texas"
40299,407,0.00571428571428572,0.798857142857143,0.328333333333333,0.311666666666667,0.954333333333333,2014,"HENDERSON","Henderson County, Texas"
41607,477.666666666667,0.00866666666666667,0.976,0.382,0.271142857142857,0.952166666666667,2015,"HENDERSON","Henderson County, Texas"
43434,400.857142857143,0.0345714285714286,0.922428571428571,0.522333333333333,0.431333333333333,0.953333333333333,2016,"HENDERSON","Henderson County, Texas"
44888,465.666666666667,0.0108333333333333,0.967333333333333,0.491833333333333,0.3805,0.9505,2017,"HENDERSON","Henderson County, Texas"
45798,393.428571428571,0.004,0.793166666666667,0.655833333333333,0.53,0.954166666666667,2018,"HENDERSON","Henderson County, Texas"
47355,462.166666666667,0.0113333333333333,0.9775,0.637,0.5845,0.954,2019,"HENDERSON","Henderson County, Texas"
31879,978.923076923077,0.106972222222222,0.717416666666667,0.5,0.44575,0.883,2010,"HIDALGO","Hidalgo County, Texas"
